"v1"	"log2_FC"	"Pvalue"	"fdr"
"Metabolism.Energy_Metabolism.Oxidative_phosphorylation"	-0.0702029619464502	"0.30952380952381"	1
"Metabolism.Energy_Metabolism.Photosynthesis"	-0.108875844988716	"0.393939393939394"	1
"Metabolism.Energy_Metabolism.Photosynthesis_proteins"	-0.106378942485263	"0.393939393939394"	1
"Metabolism.Energy_Metabolism.Sulfur_metabolism"	-0.0144302220424356	"0.818181818181818"	1
"Metabolism.Enzyme_Families.Peptidases"	-0.0472853869279627	"0.132034632034632"	1
"Metabolism.Enzyme_Families.Protein_kinases"	0.078803744276732	"0.484848484848485"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosaminoglycan_degradation"	-0.388330615865771	"0.937229437229437"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_ganglio_series"	-0.401376042127733	"0.484848484848485"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosphingolipid_biosynthesis_globo_series"	-0.101336613114649	"0.818181818181818"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Glycosyltransferases"	0.0322393618665046	"0.937229437229437"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis"	-0.0639902497965259	"0.484848484848485"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Lipopolysaccharide_biosynthesis_proteins"	-0.0695110107495172	"0.588744588744589"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.N_Glycan_biosynthesis"	0.232787456269781	"0.818181818181818"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Other_glycan_degradation"	-0.0088817951858975	"0.588744588744589"	1
"Metabolism.Glycan_Biosynthesis_and_Metabolism.Peptidoglycan_biosynthesis"	-0.0261381348697474	"0.393939393939394"	1
"Metabolism.Lipid_Metabolism.Arachidonic_acid_metabolism"	0.279539367273253	"0.393939393939394"	1
"Metabolism.Lipid_Metabolism.Biosynthesis_of_unsaturated_fatty_acids"	-0.0236308064413216	"0.484848484848485"	1
"Metabolism.Lipid_Metabolism.Ether_lipid_metabolism"	0.867974780408131	"0.30952380952381"	1
"Metabolism.Lipid_Metabolism.Fatty_acid_biosynthesis"	-0.0216136973924435	"0.588744588744589"	1
"Metabolism.Lipid_Metabolism.Fatty_acid_metabolism"	0.0523291132729029	"0.699134199134199"	1
"Metabolism.Lipid_Metabolism.Glycerolipid_metabolism"	0.111353957083987	"0.17965367965368"	1
"Metabolism.Lipid_Metabolism.Glycerophospholipid_metabolism"	-0.0207614298841871	"0.937229437229437"	1
"Metabolism.Lipid_Metabolism.Linoleic_acid_metabolism"	-0.044694033857622	"0.937229437229437"	1
"Metabolism.Lipid_Metabolism.Lipid_biosynthesis_proteins"	-0.0113254840818788	"0.818181818181818"	1
"Metabolism.Lipid_Metabolism.Primary_bile_acid_biosynthesis"	-0.0374423866581497	"0.699134199134199"	1
"Metabolism.Lipid_Metabolism.Secondary_bile_acid_biosynthesis"	-0.0390105169209036	"0.699134199134199"	1
"Metabolism.Lipid_Metabolism.Sphingolipid_metabolism"	0.0248235110179401	"0.818181818181818"	1
"Metabolism.Lipid_Metabolism.Steroid_hormone_biosynthesis"	0.0564518979290759	"0.937229437229437"	1
"Metabolism.Lipid_Metabolism.Synthesis_and_degradation_of_ketone_bodies"	0.136474549325715	"0.818181818181818"	1
"Metabolism.Lipid_Metabolism.alpha_Linolenic_acid_metabolism"	-0.019103998817179	"1"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Biotin_metabolism"	-0.20266347608234	"0.17965367965368"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Folate_biosynthesis"	-0.00316674917501243	"0.937229437229437"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Lipoic_acid_metabolism"	0.386488146525725	"0.30952380952381"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Nicotinate_and_nicotinamide_metabolism"	-0.0339980858307389	"0.818181818181818"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.One_carbon_pool_by_folate"	-0.0231500387789491	"0.699134199134199"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Pantothenate_and_CoA_biosynthesis"	0.00371834340441478	"0.484848484848485"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Porphyrin_and_chlorophyll_metabolism"	0.0719347700082415	"0.937229437229437"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Retinol_metabolism"	0.252893945063118	"0.699134199134199"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Riboflavin_metabolism"	-0.0671895528206417	"0.393939393939394"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Thiamine_metabolism"	-0.0486442059548748	"0.30952380952381"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Ubiquinone_and_other_terpenoid_quinone_biosynthesis"	0.0213631479137017	"0.818181818181818"	1
"Metabolism.Metabolism_of_Cofactors_and_Vitamins.Vitamin_B6_metabolism"	-0.0135579628521149	"0.937229437229437"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.Cyanoamino_acid_metabolism"	0.0213132728452402	"0.588744588744589"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Alanine_metabolism"	0.0694265109424049	"0.484848484848485"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Arginine_and_D_ornithine_metabolism"	-0.496023803925228	"0.393939393939394"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.D_Glutamine_and_D_glutamate_metabolism"	0.0138202284410097	"0.588744588744589"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.Glutathione_metabolism"	0.030512707839888	"1"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.Phosphonate_and_phosphinate_metabolism"	0.000259206781813456	"0.393939393939394"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.Selenocompound_metabolism"	-0.0165304811721434	"1"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.Taurine_and_hypotaurine_metabolism"	-0.0602791829437154	"0.24025974025974"	1
"Metabolism.Metabolism_of_Other_Amino_Acids.beta_Alanine_metabolism"	0.00167934601582386	"0.937229437229437"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_ansamycins"	0.0276026374091757	"0.818181818181818"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_siderophore_group_nonribosomal_peptides"	-0.506400791266979	"0.588744588744589"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Biosynthesis_of_vancomycin_group_antibiotics"	-0.035557732739112	"0.484848484848485"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Carotenoid_biosynthesis"	1.47866996977763	"0.30952380952381"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Geraniol_degradation"	0.302911365724506	"0.818181818181818"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Limonene_and_pinene_degradation"	0.133973779904549	"0.24025974025974"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Polyketide_sugar_unit_biosynthesis"	-0.0639033755900433	"0.588744588744589"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Prenyltransferases"	-0.0238570881874588	"0.588744588744589"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Terpenoid_backbone_biosynthesis"	-0.0140487169720688	"0.937229437229437"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Tetracycline_biosynthesis"	-0.00705312342908859	"1"	1
"Metabolism.Metabolism_of_Terpenoids_and_Polyketides.Zeatin_biosynthesis"	-0.061487773592817	"0.24025974025974"	1
"Metabolism.Nucleotide_Metabolism.Purine_metabolism"	-0.00449462206242268	"0.818181818181818"	1
"Metabolism.Nucleotide_Metabolism.Pyrimidine_metabolism"	-0.0010362794436662	"0.818181818181818"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Aminobenzoate_degradation"	0.0730566690139605	"0.484848484848485"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Atrazine_degradation"	0.127564982062506	"1"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Benzoate_degradation"	0.0332453912477927	"0.699134199134199"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Bisphenol_degradation"	-0.055888886427764	"0.818181818181818"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Caprolactam_degradation"	0.279548745214175	"0.393939393939394"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Chloroalkane_and_chloroalkene_degradation"	0.0493426671993476	"0.393939393939394"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Chlorocyclohexane_and_chlorobenzene_degradation"	0.495457638188255	"0.30952380952381"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Dioxin_degradation"	-0.000537488958361808	"0.818181818181818"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Drug_metabolism_cytochrome_P450"	0.387122748855718	"0.588744588744589"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Drug_metabolism_other_enzymes"	0.0409941645080858	"0.484848484848485"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Ethylbenzene_degradation"	0.212898255863432	"0.484848484848485"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Fluorobenzoate_degradation"	-0.160784395423592	"0.872559030892382"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Metabolism_of_xenobiotics_by_cytochrome_P450"	0.341207484248515	"0.588744588744589"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Naphthalene_degradation"	0.0691200947280637	"0.484848484848485"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Nitrotoluene_degradation"	-0.0949417802749434	"0.30952380952381"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Polycyclic_aromatic_hydrocarbon_degradation"	-0.158491177710923	"0.30952380952381"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Styrene_degradation"	0.128433690910962	"0.132034632034632"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Toluene_degradation"	-0.0364669784806015	"1"	1
"Metabolism.Xenobiotics_Biodegradation_and_Metabolism.Xylene_degradation"	-0.00922840626754337	"0.937229437229437"	1
"Organismal_Systems.Circulatory_System.Cardiac_muscle_contraction"	0.00305104540228523	"0.788821236902539"	1
