response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0098	F0130	F0177	H0086	H0148	H0479	F0066	F0155	F0056	F0100	H0054	H0063
K02895	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02897	2126.51	1364.08	 503.26	1693.21	 585.97	1782.84	 644.08	 793.73	1510.54	2606.75	  90.83	 465.50
K02899	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02902	3268.72	4403.57	3968.00	4109.77	3105.52	4138.69	3779.33	4480.96	3888.32	4176.65	2658.33	3102.80
K02904	3280.72	4405.57	3923.00	4114.77	3105.52	4130.69	3783.33	4388.96	3888.32	4166.65	2645.33	3102.80
K02906	3305.72	4410.57	3983.00	4114.77	3109.52	4132.69	3784.33	4492.96	3888.32	4181.65	2658.33	3105.80
K02907	3167.72	4358.77	2725.00	4007.44	2983.52	4087.69	3703.00	3067.96	3846.32	4177.65	2526.33	2749.80
K02909	3281.86	4417.24	3989.43	4114.77	3110.41	4143.33	3784.33	4491.96	3918.53	4181.65	2660.41	3105.80
K02911	3280.72	4393.77	3923.00	4039.27	3104.52	4130.69	3779.83	4388.96	3888.32	4101.65	2645.33	3103.30
K02913	3427.14	4586.40	3938.49	4072.11	3602.27	3533.03	3913.91	5428.80	4263.15	2715.99	3778.83	3160.13
K02914	3252.89	4377.34	3855.99	4101.11	3087.52	3977.86	3775.83	4365.13	3794.32	4122.82	2625.03	3095.80
K02916	3144.47	4341.02	3983.00	3775.27	3063.52	4130.94	3630.58	4384.46	3632.32	3566.15	2655.33	2865.80
K02919	1576.28	2549.36	2874.59	1959.78	1790.41	1083.50	1812.08	3028.13	1659.04	 982.82	2399.08	2393.30
K02926	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02931	3280.72	4415.57	4043.00	4114.77	3111.52	4134.69	3779.33	4594.96	3888.32	4195.65	2670.33	3106.80
K02933	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02935	3280.72	4405.57	3923.00	4114.77	3105.52	4130.69	3783.33	4388.96	3888.32	4166.65	2646.33	3102.80
K02939	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02945	3541.47	4275.57	4238.00	4663.77	2657.27	5757.94	4483.41	3785.96	4925.00	6608.65	 870.50	3206.13
K02946	3155.72	4354.07	3983.00	3777.77	3108.52	4131.69	3633.83	4416.46	3882.32	3577.15	2655.33	2865.80
K02948	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02950	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4493.96	3888.32	4181.65	2658.33	3105.80
K02952	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02954	3289.72	4412.57	3957.00	4115.77	3119.52	4136.69	3783.33	4393.96	3821.32	4166.65	2656.33	3104.80
K02956	3268.05	4408.07	3976.67	4114.77	3108.52	4126.69	3784.33	4487.96	3884.82	4181.65	2653.33	3105.80
K02959	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02961	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3778.33	4491.96	3888.32	4180.65	2658.33	3103.80
K02963	3255.72	4405.57	3923.00	4114.77	3104.52	4130.69	3783.33	4387.96	3888.32	4166.65	2646.33	3102.80
K02965	3212.47	4408.32	3927.00	4111.27	3102.52	4126.94	3776.08	4470.96	3885.32	4181.65	2619.33	3101.80
K02967	3305.72	4410.57	3983.00	4114.77	3109.52	4132.69	3784.33	4492.96	3888.32	4181.65	2658.33	3105.80
K02968	3280.72	4405.57	3923.00	4114.77	3105.52	4130.69	3783.33	4388.96	3888.32	4166.65	2645.53	3102.80
K02970	3264.89	4364.74	3954.99	4017.61	3092.52	3851.11	3769.33	4475.13	3707.49	4118.82	2639.83	3090.80
K02972	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K02982	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02986	4291.41	4513.57	4180.46	4120.57	3126.62	4337.64	3791.08	4502.81	4152.17	4184.45	2685.58	3137.90
K02988	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02990	3212.72	4407.57	3927.00	4113.77	3102.52	4127.69	3778.33	4470.96	3886.32	4181.65	2619.33	3101.80
K02992	3280.72	4415.57	4043.00	4114.77	3111.52	4134.69	3785.33	4596.96	3888.32	4196.65	2670.33	3108.80
K02994	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K02996	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3778.33	4491.96	3888.32	4180.65	2658.33	3103.80
K03040	3307.22	4420.57	4043.00	4153.02	3112.52	4136.44	3782.83	5918.21	3899.82	4196.65	2671.33	3107.05
K03043	3413.72	4466.57	4121.00	4229.77	3178.52	4138.69	3786.33	4728.96	3890.32	4309.65	2703.33	3124.80
K03046	3305.72	4420.57	4103.00	4114.77	3115.52	4136.69	3786.33	4698.96	3888.32	4211.65	2682.33	3111.80
K03048	 371.38	 547.16	 783.23	  96.40	 673.55	 454.77	 281.58	2199.90	 925.46	   3.07	2021.17	 109.13
K03060	2757.85	3475.66	2014.00	3153.89	2076.69	3756.49	3222.58	1720.98	2840.57	3043.90	 549.83	2326.30
K03070	3545.85	4547.73	4226.23	4453.17	3139.32	4214.29	3937.16	4789.03	4029.78	4818.22	2696.00	3355.93
K03071	 33.64	 27.67	179.43	 59.00	  1.89	  9.89	 13.00	  7.00	 43.21	  0.00	  8.08	 10.00
K03072	1784.14	1640.57	1228.43	1300.00	 887.39	 685.64	1576.17	 846.00	 330.70	 370.00	 301.41	1863.67
K03073	2973.81	3945.94	3871.00	3727.77	2498.77	4088.36	3388.58	3067.46	3220.32	3574.90	1912.83	2783.80
K03074	1784.14	1635.57	1168.43	1300.00	 884.39	 683.64	1575.17	 743.00	 330.70	 355.00	 289.41	1860.67
K03075	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3778.33	4491.96	3888.32	4180.65	2658.33	3103.80
K03076	3343.85	4479.73	4091.23	4116.17	3120.32	4182.79	3784.66	4503.93	4017.78	4183.72	2667.00	3109.93
K03077	1110.72	 289.38	 440.44	 570.41	 313.89	  25.92	 214.75	 341.88	 310.71	1097.08	 119.28	 314.25
K03078	 0.14	 5.67	 3.43	 0.00	 1.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K03079	 17.14	 34.00	222.43	  4.00	 61.89	 43.39	 11.00	221.00	 38.21	 47.00	 35.28	  8.00
K03086	4819.46	5768.23	5310.69	5818.08	4119.60	6632.23	6165.25	5740.32	6284.56	6093.64	3032.91	4998.30
K03087	 0.14	 2.00	 3.43	 0.00	 0.89	 6.89	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K03088	20082.39	29756.24	31237.83	32173.05	20891.19	28768.44	30942.90	24588.85	25764.04	37043.80	11895.68	28555.50
K03089	25.14	12.17	 8.43	55.00	 0.89	 6.39	 0.00	 4.00	43.21	 0.00	10.08	 9.00
K03090	196.75	638.00	 43.00	379.50	202.50	333.25	 86.75	 15.25	183.58	 16.00	 35.25	 63.00
K03091	13492.07	17988.22	17064.69	14840.64	12645.50	17152.57	15995.42	11938.57	14105.74	12743.32	11042.58	13142.17
K03092	 963.34	2693.41	 922.94	2192.87	1967.97	 672.42	1102.08	2069.06	1323.71	1476.58	 353.33	 616.50
K03093	171.08	597.33	 39.01	273.66	176.50	124.08	 60.75	 15.58	 13.25	 42.33	 49.25	 49.50
K03095	 73.13	 77.16	137.23	  2.40	 28.80	 78.10	  0.33	 18.57	212.46	  3.07	 16.67	 11.13
K03098	 12.14	 85.34	  4.43	188.16	 33.72	  8.39	 25.83	 22.67	 68.46	 94.00	  4.88	 20.50
K03100	 6761.70	 9648.82	 8545.24	10065.41	 6902.40	10445.82	 9538.91	11377.11	10081.61	12490.13	 6731.75	 6785.95
K03101	3702.05	4827.90	4485.67	4598.43	3449.52	5030.02	4427.33	5283.29	4426.32	6371.98	2824.33	3221.80
K03106	3305.72	4415.57	4043.00	4114.77	3112.52	4134.69	3785.33	4595.96	3888.32	4196.65	2670.33	3108.80
K03110	3285.72	4420.57	4103.00	4114.77	3114.52	4136.69	3786.33	4697.96	3888.32	4213.65	2682.33	3111.80
K03111	7559.43	5996.38	6011.74	6200.08	4893.32	5646.79	5320.41	9423.69	5266.61	6992.80	4639.25	5279.18
K03112	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K03113	 216.76	 431.18	 205.43	 774.88	 309.47	  11.39	 232.50	 501.18	 336.96	1136.75	  14.08	 315.17
K03116	 369.98	 698.16	 368.49	1027.36	 380.27	 556.83	 294.41	 556.73	 681.42	1239.32	  44.25	 353.88
K03117	  8.64	 29.67	  9.43	 92.50	  3.39	180.39	 14.50	  3.00	192.71	 17.00	  8.08	 20.00
K03118	 349.73	 619.91	 323.49	 922.11	 351.27	 346.83	 279.66	 534.48	 653.42	1164.32	  35.25	 341.63
K03119	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K03146	 59.12	 28.04	  0.00	121.55	 50.25	  2.00	  0.00	 20.76	  7.25	  0.00	  1.00	  5.17
K03147	1995.01	3108.08	2400.43	2897.21	1840.97	3855.59	2946.25	2793.73	2758.53	3317.25	1278.16	2527.34
K03148	 858.39	 209.00	 567.93	 272.00	 107.39	 877.39	 781.25	 530.75	 200.96	 480.50	 171.83	1459.00
K03149	1488.89	2159.14	1463.93	2051.16	1401.72	2560.09	2267.58	1660.97	2333.12	1868.25	 378.83	2102.50
K03150	3319.47	4146.34	2890.27	4422.40	2887.55	5046.42	3820.33	3417.97	4150.54	4693.33	1917.08	2983.25
K03151	3022.10	3856.66	3779.00	3246.56	2773.44	4095.24	3510.33	3964.98	3526.25	3039.90	2633.00	2754.63
K03152	3367.97	3823.89	4873.50	3247.69	2676.52	4608.94	3767.91	5956.71	4503.83	4048.15	4633.67	3119.05
K03153	2.0	3.5	1.0	0.0	0.0	0.5	0.0	2.0	0.0	1.0	0.0	1.0
K03154	1745.89	3121.54	1746.43	2909.16	1879.22	3191.09	2897.08	1825.97	2522.79	2167.25	 428.83	2456.00
K03168	3434.72	4476.07	4161.00	4395.44	3119.52	4155.69	3937.50	4875.46	3882.65	4828.15	2701.33	3346.80
K03169	8555.82	7266.72	7783.13	8482.62	5660.47	8382.33	7567.33	9631.40	8470.71	9779.32	6270.08	7348.67
K03177	3335.72	4421.57	4047.00	4172.77	3137.52	4134.69	3785.33	4597.96	3889.32	4210.65	2676.33	3111.80
K03179	 30.14	172.01	 32.43	212.16	 51.22	  7.39	 63.33	  8.67	 52.54	 98.00	 10.75	 25.50
K03181	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K03182	1046.72	 395.00	 185.77	 325.16	1048.89	 139.22	 166.75	  81.58	 188.21	 269.33	 832.88	  76.50
K03183	1166.13	 594.22	 218.43	 856.01	 347.47	 296.09	 276.08	 561.24	 387.96	1148.25	  47.33	 376.92
K03184	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K03185	 0.14	 7.17	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 1.00
K03186	1014.19	 503.33	 312.21	 378.82	1072.28	 145.94	 209.25	 180.91	 225.42	 272.66	 864.16	  79.50
K03187	821.97	 67.17	195.73	  9.73	 10.63	 48.35	  2.00	108.47	128.30	 16.40	 15.00	  9.80
K03188	821.97	 67.17	195.73	  9.73	 10.63	 48.35	  2.00	108.47	128.30	 16.40	 15.00	  9.80
K03189	821.97	 67.17	195.73	  9.73	 10.63	 48.35	  2.00	108.47	128.30	 16.40	 15.00	  9.80
K03190	821.97	 67.17	195.73	  9.73	 10.63	 48.35	  2.00	108.47	128.30	 16.40	 15.00	  9.80
K03191	821.97	 51.00	135.73	  1.40	  6.80	 39.10	  0.00	  3.80	128.30	  1.40	  3.00	  3.80
K03192	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03194	0	0	0	0	0	0	0	0	0	0	0	0
K03195	20.00	 4.00	 0.00	50.00	 0.00	 2.75	 0.00	 3.00	12.00	 0.00	 8.00	 0.00
K03196	20.00	 4.00	 0.00	50.00	 0.00	 2.75	 0.00	 3.00	12.00	 0.00	 8.00	 0.00
K03197	0	0	0	0	0	2	0	0	0	0	6	0
K03198	0	0	0	0	0	2	0	0	0	0	6	0
K03199	20.00	 4.00	 0.00	50.00	 0.00	 4.75	 0.00	 3.00	12.00	 0.00	14.00	 0.00
K03200	20.00	 4.00	 0.00	50.00	 0.00	 2.75	 0.00	 3.00	12.00	 0.00	 8.00	 0.00
K03201	0	0	0	0	0	0	0	0	0	0	0	0
K03203	20	 4	 0	50	 0	 0	 0	 3	12	 0	 2	 0
K03204	20.00	 4.00	 0.00	50.00	 0.00	 2.75	 0.00	 3.00	12.00	 0.00	 8.00	 0.00
K03205	 6555.39	 7248.97	17489.42	 7138.44	 7643.25	 8557.22	 8458.25	 7362.97	 5864.83	 8596.47	 5629.50	10085.00
K03206	0	0	0	0	0	0	0	0	0	0	0	0
K03207	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K03208	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 1.08	 0.00
K03210	3055.30	3925.90	3446.01	4020.43	2494.77	3645.52	3510.58	2330.79	3183.82	4215.48	 711.33	3013.30
K03212	 5.14	12.67	 9.43	 2.00	 1.89	16.39	 0.00	 2.00	35.21	 2.00	 2.08	 1.00
K03214	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K03215	4373.80	6363.40	6849.84	5925.43	4862.77	6986.02	5671.58	8856.79	6338.49	6358.48	4926.33	3949.80
K03216	3064.10	3909.66	3784.00	3339.89	2798.44	4125.49	3524.33	3981.98	3581.57	3044.90	2645.33	2765.80
K03217	3326.85	4503.23	4180.23	4118.17	3139.32	4235.79	3789.66	4609.53	4101.11	4199.72	2686.00	3121.93
K03218	3356.72	4394.57	4088.00	4118.77	3151.52	4173.49	3791.33	5828.16	3891.32	4181.65	2698.33	3094.47
K03219	 4.00	 0.00	 1.00	 0.00	 0.75	 1.50	 0.00	 1.00	15.50	 0.00	 1.00	 0.00
K03220	4.00	0.00	0.00	0.00	0.25	0.25	0.00	1.00	1.25	0.00	1.00	0.00
K03221	 0.14	 0.00	 3.43	 0.00	 0.89	 4.64	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K03222	 4.14	 0.00	 3.43	 0.00	 1.14	 4.64	 0.00	 1.00	30.46	 0.00	 1.28	 0.00
K03223	4	0	0	0	0	0	0	1	1	0	1	0
K03224	 4.00	 0.00	 1.00	 0.00	 0.75	 1.50	 0.00	 1.00	15.50	 0.00	 1.00	 0.00
K03225	 4.28	 0.00	 5.86	 0.00	 1.28	 7.78	 0.00	 1.00	45.17	 0.00	 1.56	 0.00
K03226	 4.14	 0.00	 3.43	 0.00	 1.14	 4.64	 0.00	 1.00	30.46	 0.00	 1.28	 0.00
K03227	 4.14	 0.00	 3.43	 0.00	 1.14	 4.64	 0.00	 1.00	30.46	 0.00	 1.28	 0.00
K03228	 4.14	 0.00	 3.43	 0.00	 1.14	 4.64	 0.00	 1.00	30.46	 0.00	 1.28	 0.00
K03229	 4.28	 0.00	 5.86	 0.00	 1.28	 7.78	 0.00	 1.00	45.17	 0.00	 1.56	 0.00
K03230	 4.00	 0.00	 1.00	 0.00	 0.75	 1.50	 0.00	 1.00	15.50	 0.00	 1.00	 0.00
K03269	141.76	383.18	207.43	548.88	333.47	 10.59	 83.00	437.48	342.96	532.25	 13.08	100.50
K03270	 398.34	 648.16	 364.44	1068.79	 565.97	 472.67	 280.42	 834.56	 402.45	1239.08	  39.41	 379.59
K03271	 314.72	 416.09	 598.44	 536.41	 313.72	 125.67	 463.09	 374.05	 304.69	1046.58	  78.74	 116.76
K03272	 67.14	197.34	  6.43	162.33	216.22	 19.39	 46.67	 76.67	 71.20	426.00	 12.41	 16.67
K03273	107.47	105.34	316.44	142.66	 51.22	 20.92	 56.34	 52.80	124.19	 55.33	 41.74	 51.51
K03274	63.14	49.67	 8.43	56.00	23.89	20.14	 4.00	16.00	46.21	 0.00	12.08	 9.00
K03275	 0.14	 0.00	 3.43	 0.00	 0.64	16.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K03276	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K03278	 0.00	 0.00	 1.00	 0.00	 0.75	 1.25	 0.00	 0.00	14.50	 0.00	 0.00	 0.00
K03279	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.25	0.00	0.00	0.00
K03280	 0.14	 0.00	 2.43	 0.00	 0.39	 3.39	 0.00	 0.00	14.96	 0.00	 0.28	 0.00
K03281	 241.90	 445.18	 212.86	 830.21	 311.36	  33.98	 233.83	 512.98	 387.17	1141.75	  17.36	 332.50
K03282	2267.47	4118.57	3958.00	4044.77	2937.02	3466.94	3654.83	3904.96	3478.82	3709.65	2588.33	3044.80
K03284	3745.42	4630.58	4842.51	5007.06	3700.35	5585.52	4116.08	6835.47	5218.32	5060.73	3550.75	3438.72
K03286	 248.14	 365.17	  10.43	 724.00	 440.89	  32.89	 229.17	 233.50	 348.20	1467.50	  22.41	 301.67
K03287	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	1.00
K03288	0	0	0	0	0	0	0	0	0	0	0	0
K03289	 1.14	34.00	 3.43	 2.25	 1.39	 4.84	 1.00	 8.80	29.21	 0.00	 1.08	17.58
K03290	 2.14	 4.00	 5.43	 2.00	 0.89	10.39	 0.00	 0.00	34.21	 1.00	 0.28	 0.00
K03291	 0.42	 0.00	 9.29	 0.00	 1.92	11.92	 0.00	 0.00	73.13	 0.00	 2.44	 0.00
K03292	4431.99	3424.92	2749.16	3843.39	3349.92	6017.69	4200.75	3591.37	5590.63	7686.32	1522.64	2265.25
K03293	106.77	123.99	140.66	  5.40	 77.69	 84.66	  4.33	 26.40	393.00	  2.07	 15.08	 21.13
K03294	2617.08	 720.28	1665.07	1008.11	1075.80	1093.44	1090.83	1987.15	1406.37	1435.90	2350.17	1912.80
K03296	1852.64	2315.25	2414.02	3499.33	1494.82	 697.61	1414.66	1460.68	1563.74	3335.41	 322.58	1769.18
K03297	 1.14	 4.17	 5.43	 0.00	 1.14	14.39	 0.00	 0.00	17.04	 0.00	 1.95	 0.00
K03298	 44.0	  8.8	  0.0	100.0	  0.5	  0.0	  0.5	  7.0	 25.0	  0.0	  5.0	  0.0
K03299	 537.13	 575.69	 935.12	 654.73	 307.14	1923.80	 657.00	1431.57	1616.96	 923.99	 309.03	 169.00
K03300	54	12	74	 4	26	25	10	38	10	94	16	15
K03303	 317.47	 853.30	 279.44	 783.41	 508.89	 467.81	 586.25	1506.99	 686.46	 797.08	 121.53	 428.50
K03304	 3.14	 7.67	 7.43	 0.00	 0.89	 6.39	 1.00	 2.00	30.21	 1.00	 7.08	 1.00
K03305	 289.09	 672.23	 444.72	 995.96	 547.14	  51.59	 282.08	 889.23	 452.09	1571.00	  28.92	 351.75
K03306	 319.58	 564.78	1555.34	1099.16	 430.50	 450.58	 362.42	 413.08	 556.15	1358.08	 171.33	 675.67
K03307	3255.45	2751.84	3034.80	4076.15	1908.72	3419.83	3447.75	2915.14	3062.45	5513.07	 661.86	3093.76
K03308	 5528.43	 7560.39	 8550.38	 6857.18	 5078.08	 9418.47	 7165.84	10656.86	 8230.81	 9160.90	 6069.41	 5657.51
K03309	24.00	 4.67	 2.00	50.00	 0.00	 2.00	 0.00	 4.60	14.33	 0.00	 9.67	 8.00
K03310	 7420.87	 8869.15	 9875.88	 9118.32	 6599.77	12070.04	 8919.51	 8684.16	 9492.95	11339.80	 4600.98	 6685.40
K03311	1878.10	 553.66	1601.17	 717.56	1121.94	1118.41	 522.50	1696.31	 748.23	 922.90	 927.33	 575.80
K03312	1302.97	 225.03	 163.77	 579.66	 107.14	 344.39	 243.00	 218.41	 350.71	 728.83	  99.28	 381.00
K03313	1139.26	 447.93	 224.43	 901.63	 329.97	 504.14	 255.50	 527.18	 530.54	1163.75	  36.33	 350.75
K03314	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 0.28	 0.00
K03315	 967.78	1014.52	 892.02	1130.95	 761.83	 525.11	 464.25	2791.14	 498.83	1617.41	 300.25	 541.17
K03316	 97.44	145.66	210.99	 12.40	 59.69	314.66	  6.33	 50.90	205.67	 16.07	 20.08	 15.63
K03317	1061.95	  39.04	  22.01	  25.54	  23.58	 270.83	  13.50	  45.26	  31.75	  39.33	  61.30	  59.17
K03319	 86.80	 72.83	 44.45	108.32	 40.89	 18.05	  5.00	 36.66	213.21	 75.66	 40.28	 28.00
K03320	3578.44	4213.30	4274.83	3797.06	2908.19	3928.72	3618.00	4910.23	2915.84	3890.98	2827.58	2989.05
K03321	 933.09	1412.91	 947.77	1463.87	1066.47	 947.84	1057.83	1638.14	1340.21	2963.58	2074.63	 597.17
K03322	 303.23	 404.17	 355.66	 714.03	 324.27	  82.58	 205.83	 522.08	 457.42	1114.82	  29.08	 304.05
K03324	 5703.30	 7261.90	 8170.51	 5574.77	 6581.27	 8241.22	 6114.58	11616.59	 7518.00	 6946.98	 9283.00	 4185.30
K03325	216.00	739.50	287.33	782.00	207.00	 42.50	268.50	397.50	 22.00	624.75	 24.00	273.00
K03326	 444.28	 345.67	1320.52	 842.00	 383.53	  27.78	 120.00	 325.00	 238.17	 446.00	 177.36	 446.00
K03327	 565.65	 946.35	 497.09	1645.24	 646.24	 116.70	 479.33	1046.86	 861.37	2283.57	  61.16	 683.22
K03328	  52.62	 306.68	1378.00	 382.55	 289.08	 113.00	 131.00	 219.43	  92.25	 499.75	 106.50	 380.34
K03329	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K03332	 203.87	 421.56	 539.00	 614.55	 271.25	  17.95	 232.25	 528.56	 305.58	1057.25	  13.67	 312.33
K03333	0	0	0	0	0	0	0	0	0	0	0	0
K03335	 49	640	544	339	879	305	283	735	258	217	167	 93
K03336	 48.33	318.33	170.01	228.66	445.00	164.33	157.00	120.33	140.00	125.33	 74.00	 43.00
K03337	104	325	180	231	462	164	161	144	139	199	 74	 50
K03338	 20	307	138	223	435	164	156	111	133	 66	 51	 39
K03339	 2	 1	15	 0	 9	 0	 0	 3	 4	 0	 1	 0
K03340	1177.20	2036.84	1652.34	2312.37	1910.83	2972.03	1938.75	2520.81	3144.74	2781.58	2262.33	 775.67
K03342	 63.13	 70.16	118.23	  1.40	 11.80	 50.10	  0.33	 14.57	129.46	  3.07	  8.67	  4.13
K03343	2	2	1	0	0	0	0	2	0	1	0	1
K03346	 362.38	 542.16	 782.23	  95.40	 670.55	 442.10	 279.58	2196.57	 925.46	   3.07	2021.17	 106.13
K03366	 76.97	 61.33	124.23	  1.40	  4.80	 51.27	  0.33	 13.57	129.46	  3.07	 14.47	  4.13
K03367	244.38	114.16	291.23	 21.40	 68.55	387.52	 21.58	245.40	249.54	 38.57	 67.72	 59.63
K03379	0	0	0	0	0	0	0	0	0	0	0	0
K03380	0	0	0	0	0	0	0	0	0	0	0	0
K03381	0	0	0	0	0	0	0	0	0	0	0	0
K03382	18.33	 7.33	52.01	 3.66	 7.00	 1.33	 4.00	10.33	 7.00	47.33	21.00	 4.00
K03385	 72.14	285.81	213.43	271.59	230.89	126.64	 51.00	110.75	 80.21	434.75	 12.78	 19.09
K03386	1612.92	1372.16	1373.11	1541.86	1172.05	1639.55	1019.00	1637.01	2300.11	1610.91	2088.21	 544.17
K03387	 338.70	 439.51	 401.22	 752.43	 308.07	  89.34	 219.17	 508.78	 613.55	1117.55	  17.41	 309.52
K03388	 55.00	 95.17	248.00	207.83	108.83	 10.00	270.50	321.67	 22.00	139.00	 47.00	 66.50
K03389	 55.00	 90.17	188.00	207.83	105.83	  8.00	269.50	218.67	 22.00	124.00	 35.00	 63.50
K03390	 55.00	 85.17	128.00	207.83	102.83	  6.00	268.50	115.67	 22.00	109.00	 23.00	 60.50
K03392	 1.33	 5.33	16.01	 2.66	 1.00	 0.33	 0.00	 6.33	 4.00	37.33	17.00	 3.00
K03394	2331.20	2543.19	1480.84	2648.04	1582.58	2629.33	2665.42	1630.26	2549.74	3578.83	 397.13	2104.34
K03399	953.25	  3.50	  8.00	147.00	 14.50	185.00	 48.92	 13.25	 49.24	  0.00	 28.38	 33.17
K03402	2856.51	3858.49	3490.73	3766.34	2428.57	3739.62	3439.66	2322.12	3285.69	4092.39	 642.92	2958.26
K03404	61.00	41.50	 8.00	35.00	30.00	 3.50	13.67	37.00	39.99	79.00	13.33	15.67
K03405	61.00	49.00	 8.00	34.00	30.00	 1.00	13.67	35.00	36.99	79.00	13.33	15.67
K03406	 3814.80	11488.87	 3575.90	10096.60	 4071.50	 4528.30	 6685.50	 4706.80	 3689.00	 8146.80	 2003.00	 2079.50
K03407	 797.55	2069.56	 752.78	1769.32	 932.64	 647.30	1207.25	 844.16	 404.96	1217.16	 313.83	 543.50
K03408	 800.55	2662.56	 685.61	2207.32	1102.64	 562.80	1446.25	 596.66	 382.96	1169.66	 270.33	 559.00
K03409	 14.00	105.00	 69.33	 46.00	  2.00	  0.00	 78.00	  2.00	  2.00	  4.00	  8.00	  0.00
K03410	 812.41	1956.66	 706.85	1729.32	 912.25	 542.41	1047.75	 838.66	 357.75	1186.66	 326.05	 528.00
K03411	 745.41	1953.66	 594.85	1730.32	 904.25	 539.41	1040.75	 716.66	 356.75	1185.66	 281.25	 524.00
K03412	 683.22	1677.23	 560.77	1592.66	 803.14	 433.47	 966.75	 315.33	 304.96	 812.33	 204.33	 210.50
K03413	 989.55	2806.96	 999.11	2397.32	1167.64	1162.47	1829.25	 922.99	 722.96	2435.66	 391.33	 739.50
K03414	 4.14	 0.00	 3.43	 0.00	 0.89	 6.39	 0.00	 1.00	30.21	 0.00	 8.08	 0.00
K03415	492.08	552.33	169.34	744.66	191.00	389.58	531.75	270.33	252.50	774.33	118.55	146.50
K03416	0.0	0.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
K03417	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K03424	4419.95	5452.75	4891.87	5887.14	3713.88	6226.30	4752.33	6099.47	6285.31	6695.73	2919.32	3840.64
K03425	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
